cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/23/2020,7/2/2020,Morning Consult,797,lv,.0693593,0,50,49.89331,51.19708,T,68399,128085
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/22/2020,7/1/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.18363,T,68398,128084
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/21/2020,6/30/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.17397,T,68397,128083
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/20/2020,6/29/2020,Morning Consult,797,lv,.0693593,0,48,47.89342,49.16229,T,68396,128082
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/19/2020,6/28/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.15345,T,68395,128081
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/18/2020,6/27/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.1481,T,68394,128080
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/17/2020,6/26/2020,Morning Consult,797,lv,.0693593,0,48,47.89342,49.14891,T,68393,128079
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/16/2020,6/25/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.15601,T,68392,128078
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/15/2020,6/24/2020,Morning Consult,797,lv,.0693593,0,50,49.89331,51.16129,T,68391,128077
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/23/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.16776,T,68390,128076
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/13/2020,6/22/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.18008,T,68389,128075
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/21/2020,Morning Consult,797,lv,.0693593,0,49,48.89334,50.19183,T,68388,128074
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/11/2020,6/20/2020,Morning Consult,797,lv,.0693593,0,48,47.89342,49.20396,T,68387,128073
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/10/2020,6/19/2020,Morning Consult,797,lv,.0693593,0,48,47.89342,49.21778,T,68386,128072
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/9/2020,6/18/2020,Morning Consult,797,lv,.0693593,0,48,47.89342,49.2369,T,68385,128071
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/17/2020,Morning Consult,797,lv,.0693593,0,48,47.89342,49.254,T,68384,128070
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/7/2020,6/16/2020,Morning Consult,797,lv,.0686852,0,49,48.89334,50.27132,T,68383,128069
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/6/2020,6/15/2020,Morning Consult,797,lv,.068086,0,49,48.89334,50.28865,T,68382,128068
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/5/2020,6/14/2020,Morning Consult,797,lv,.0676954,0,49,48.89334,50.30827,T,68381,128067
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/4/2020,6/13/2020,Morning Consult,797,lv,.0673525,0,49,48.89334,50.33081,T,68380,128066
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/3/2020,6/12/2020,Morning Consult,797,lv,.0672032,0,49,48.89334,50.36054,T,68379,128065
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/2/2020,6/11/2020,Morning Consult,797,lv,.0670839,0,49,48.89334,50.39109,T,68378,128064
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/1/2020,6/10/2020,Morning Consult,797,lv,.0671531,0,49,48.89334,50.422,T,68377,128063
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/31/2020,6/9/2020,Morning Consult,797,lv,.0672383,0,49,48.89334,50.45692,T,68376,128062
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/30/2020,6/8/2020,Morning Consult,797,lv,.0675147,0,49,48.89334,50.49327,T,68375,128061
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/29/2020,6/7/2020,Morning Consult,797,lv,.0676172,0,49,48.89334,50.53669,T,68374,128060
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/28/2020,6/6/2020,Morning Consult,797,lv,.0679146,0,48,47.89342,49.57376,T,68373,128059
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/27/2020,6/5/2020,Morning Consult,797,lv,.0678838,0,48,47.89342,49.61858,T,68372,128058
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/26/2020,6/4/2020,Morning Consult,797,lv,.0678506,0,48,47.89342,49.67188,T,68371,128057
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/25/2020,6/3/2020,Morning Consult,797,lv,.0677876,0,49,48.89334,50.72686,T,68370,128056
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/24/2020,6/2/2020,Morning Consult,797,lv,.0676717,0,48,47.89342,49.78143,T,68369,128055
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/23/2020,6/1/2020,Morning Consult,797,lv,.0676462,0,48,47.89342,49.83324,T,68368,128054
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/22/2020,5/31/2020,Morning Consult,797,lv,.0675343,0,48,47.89342,49.88573,T,68367,128053
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/21/2020,5/30/2020,Morning Consult,797,lv,.0675323,0,49,48.89334,50.93372,T,68366,128052
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/20/2020,5/29/2020,Morning Consult,797,lv,.0674713,0,50,49.89331,51.97709,T,68365,128051
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/19/2020,5/28/2020,Morning Consult,797,lv,.0673788,0,50,49.89331,52.03005,T,68364,128050
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/18/2020,5/27/2020,Morning Consult,797,lv,.0672868,0,49,48.89334,51.07426,T,68363,128049
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/16/2020,5/25/2020,Morning Consult,797,lv,.0670091,0,48,47.89342,50.16282,T,68362,128048
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/15/2020,5/24/2020,Morning Consult,797,lv,.0670492,0,48,47.89342,50.18876,T,68361,128047
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/14/2020,5/23/2020,Morning Consult,797,lv,.067086,0,49,48.89334,51.22509,T,68360,128046
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/13/2020,5/22/2020,Morning Consult,797,lv,.0672917,0,48,47.89342,50.26248,T,68359,128045
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/12/2020,5/21/2020,Morning Consult,797,lv,.0675093,0,48,47.89342,50.30283,T,68358,128044
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/11/2020,5/20/2020,Morning Consult,797,lv,.0679001,0,48,47.89342,50.34678,T,68357,128043
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/10/2020,5/19/2020,Morning Consult,797,lv,.0683459,0,48,47.89342,50.37436,T,68356,128042
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/9/2020,5/18/2020,Morning Consult,797,lv,.0688562,0,47,46.89356,49.38828,T,68355,128041
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/8/2020,5/17/2020,Morning Consult,797,lv,.069487,0,48,47.89342,50.40408,T,68354,128040
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/7/2020,5/16/2020,Morning Consult,797,lv,.0695482,0,49,48.89334,51.41874,T,68353,128039
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/6/2020,5/15/2020,Morning Consult,797,lv,.0700564,0,49,48.89334,51.54525,T,68352,128038
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/5/2020,5/14/2020,Morning Consult,797,lv,.0706584,0,49,48.89334,51.55132,T,68351,128037
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/4/2020,5/13/2020,Morning Consult,797,lv,.071725,0,47,46.89356,49.54726,T,68350,128036
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/3/2020,5/12/2020,Morning Consult,797,lv,.0731019,0,47,46.89356,49.53778,T,68349,128035
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/2/2020,5/11/2020,Morning Consult,797,lv,.0750183,0,47,46.89356,49.52562,T,68348,128034
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/1/2020,5/10/2020,Morning Consult,797,lv,.0773604,0,47,46.89356,49.50873,T,68347,128033
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/30/2020,5/9/2020,Morning Consult,797,lv,.0802013,0,47,46.89356,49.4899,T,68346,128032
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/29/2020,5/8/2020,Morning Consult,797,lv,.0836404,0,48,47.89342,50.47788,T,68345,128031
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/28/2020,5/7/2020,Morning Consult,797,lv,.0872368,0,48,47.89342,50.46901,T,68344,128030
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/27/2020,5/6/2020,Morning Consult,797,lv,.09151,0,48,47.89342,50.45773,T,68343,128029
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/26/2020,5/5/2020,Morning Consult,797,lv,.0966212,0,49,48.89334,51.44129,T,68342,128028
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/29/2020,9/1/2020,Fox News/Beacon Research/Shaw & Co. Research,801,lv,1.44686,0,50,50.08945,51.17241,"",68340,128021
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/28/2020,Opinium,700,lv,.724939,0,53.45,52.54785,53.73605,"",68325,127986
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/30/2020,Morning Consult,811,lv,.0932866,0,52,51.89341,53.07068,T,68290,127911
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/23/2020,Change Research,925,lv,.8094564,0,49,49.30941,50.51937,"",68209,127746
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/14/2020,8/23/2020,Trafalgar Group,1011,lv,.8617497,0,45.4,47.58867,48.83507,"",68202,127738
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/16/2020,8/19/2020,Redfield & Wilton Strategies,672,lv,.7115411,0,49,50.14766,51.32454,"",68158,127659
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/13/2020,8/17/2020,Civiqs,754,rv,.620737,0,51,50.15966,51.27625,"",68149,127646
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/2/2020,8/4/2020,OnMessage Inc.,400,lv,.5514615,0,47,48.6836,49.88617,"",68116,127580
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/7/2020,8/16/2020,Morning Consult,788,lv,.5513964,0,49,48.89334,49.96511,"",68089,127548
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/5/2020,8/6/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,.8990448,0,55.17,54.32796,55.48404,"",68037,127419
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/7/2020,8/9/2020,Change Research,384,lv,.4983924,0,47,47.30882,48.44104,"",68016,127367
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/4/2020,8/9/2020,Marquette University Law School,694,lv,1.442694,0,50,49.90406,51.05626,"",68000,127332
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/27/2020,8/6/2020,YouGov,734,rv,.7260052,0,49,50.04128,51.26647,"",67970,127274
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,8/4/2020,8/7/2020,YouGov,994,lv,1.074563,0,48,48.18261,49.3538,"",67963,127267
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/30/2020,7/31/2020,David Binder Research,200,lv,.3355042,0,53,51.23908,52.47612,"",67945,127218
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/18/2020,Marquette University Law School,686,lv,1.427592,0,52,51.90416,53.23567,"",66886,127172
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/3/2020,5/7/2020,Marquette University Law School,650,lv,1.359231,0,49,48.90409,51.52507,"",66252,127171
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/22/2020,7/27/2020,Hodas & Associates,600,lv,.7015365,0,52.1,51.46263,52.76139,"",67908,127131
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/11/2020,7/17/2020,Global Strategy Group,600,lv,.5534775,0,51,49.42517,50.82547,"",67869,127068
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/19/2020,7/24/2020,Redfield & Wilton Strategies,742,lv,.7439694,0,45,46.14197,47.47355,"",67843,126987
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/24/2020,7/26/2020,Change Research,392,lv,.4731002,0,48,48.30919,49.60507,"",67813,126907
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/17/2020,5/26/2020,Morning Consult,740,lv,.0623603,0,49,48.89334,51.13406,T,67804,126890
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/17/2020,7/26/2020,Morning Consult,809,lv,.0706297,0,50,49.89331,51.20746,T,67696,126760
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/22/2020,7/22/2020,Gravis Marketing,796,lv,.8810714,0,50,49.42372,50.75911,"",67651,126606
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/15/2020,7/20/2020,Spry Strategies,700,lv,.7138253,0,46.3,48.13024,49.49107,"",67630,126530
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,Change Research,601,lv,.6112843,0,48,48.30919,49.7368,"",67092,125355
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,Change Research,502,lv,.5569649,0,51,51.30936,52.61414,"",66961,125034
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/23/2020,6/25/2020,Trafalgar Group,1021,lv,.6540527,0,44.6,47.35363,48.67178,"",66932,124981
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/19/2020,Redfield & Wilton Strategies,846,lv,.7862581,0,45,46.14197,47.45788,"",66909,124936
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/16/2020,Hodas & Associates,600,lv,.7015365,0,55.33,54.6962,56.05005,"",66901,124920
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/15/2020,Siena College/The New York Times Upshot,655,rv,1.218247,0,49,50.18257,51.59595,"",66897,124899
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,1/8/2020,1/12/2020,Marquette University Law School,701,lv,1.45004,0,48,47.90416,50.69714,"",63282,124824
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,12/3/2019,12/8/2019,Marquette University Law School,652,lv,1.284856,0,49,48.90409,52.03479,"",63090,124823
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,11/13/2019,11/17/2019,Marquette University Law School,685,lv,1.375621,0,45,44.90469,47.33827,"",62674,124822
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,Change Research,231,lv,.3323336,0,48,48.30919,49.68583,"",66831,124715
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/30/2020,6/2/2020,Fox News/Beacon Research/Shaw & Co. Research,801,rv,1.294408,0,49,49.94796,51.67829,"",66726,124471
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/29/2020,5/31/2020,Change Research,382,lv,.5073821,0,45,45.30761,47.15015,"",66715,124439
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/10/2020,5/14/2020,Redfield & Wilton Strategies,875,lv,.7969701,0,48,49.14711,51.6932,"",66507,123931
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,5/6/2020,5/8/2020,Hodas & Associates,600,lv,.7015365,0,51.5,50.86234,53.51302,"",66402,123703
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/13/2020,4/15/2020,Hodas & Associates,600,lv,.7015365,0,50,49.36213,51.91811,"",65908,122094
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/20/2020,4/21/2020,Public Policy Polling,1415,v,1.130882,0,50,48.70372,51.21012,"",65903,122086
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/15/2020,4/20/2020,Ipsos,645,rv,.8281578,0,43,44.41442,46.92721,"",65865,121903
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,4/6/2020,4/8/2020,Garin-Hart-Yang Research Group,301,lv,.4699908,0,48,46.58968,49.48835,"",65735,121499
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/24/2020,3/29/2020,Marquette University Law School,813,rv,1.467748,0,48,48.76213,51.62112,"",65050,120701
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/17/2020,3/19/2020,Hodas & Associates,600,lv,.7015365,0,46.5,45.86448,48.56355,"",65003,120541
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/17/2020,3/25/2020,Baldwin Wallace University,822,rv,.6705672,0,44.9,46.118,48.88974,"",64988,120502
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/10/2020,3/11/2020,Public Policy Polling,1727,v,1.749676,0,48,47.42904,50.1171,"",64807,119955
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/6/2020,3/8/2020,YouGov,459,rv,.686747,0,44,45.03336,47.68135,"",64768,119818
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,3/5/2020,3/7/2020,Optimus,502,lv,.6686068,0,43.07,44.38123,46.98824,"",64757,119789
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/6/2020,2/18/2020,Expedition Strategies,500,rv,.6358964,0,42,43.42495,46.21164,"",64743,119732
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/19/2020,2/23/2020,Marquette University Law School,1000,rv,1.76694,0,46,46.7601,49.57861,"",64588,119094
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/11/2020,2/20/2020,YouGov,936,rv,1.125994,0,45,46.03601,48.85968,"",64500,118781
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,2/12/2020,2/18/2020,Quinnipiac University,823,rv,1.210217,0,42,43.04832,45.82846,"",64472,118606
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,1/14/2020,1/16/2020,Tarrance Group,500,lv,.8299353,0,47,46.8218,49.60498,"",63578,117018
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,1/5/2020,1/8/2020,Fox News/Beacon Research/Shaw & Co. Research,1504,rv,2.083902,0,46,46.94502,49.81123,"",63246,115582
2020,Wisconsin,10/28/2020,Joseph R. Biden Jr.,12/3/2019,12/5/2019,Optimus,610,lv,.7452961,0,39.08,40.36877,43.33129,"",63026,114314
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,1315,lv,.4296555,.4085526,33,32.29449,32.33321,T,72089,135216
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1271,lv,.0298493,.0269171,33,32.29449,32.33911,T,71979,134982
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1250,lv,.0147134,.0131235,33,32.29449,32.34722,T,71894,134808
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1223,lv,.0144385,.0127365,33,32.29449,32.35613,T,71827,134673
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1203,lv,.0277249,.0233673,33,32.29449,32.39779,T,71766,134542
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,10/19/2020,10/20/2020,Triton Polling & Research,544,lv,.5226731,.5226731,37.9,37.29308,37.32969,"",71748,134435
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1154,lv,0,0,32,31.30161,31.41595,T,71683,134343
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1115,lv,.0133419,.0109828,32,31.30161,31.43229,T,71570,134118
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1075,lv,.0128466,.0104489,32,31.30161,31.44769,T,71468,133906
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1020,lv,.0121804,.0097874,33,32.29449,32.46149,T,71383,133722
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1002,lv,.0119631,.0094952,34,33.28778,33.47617,T,71301,133561
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,972,lv,.0116088,.0091,35,34.28149,34.49395,T,71243,133444
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,914,lv,.0109256,.0084572,34,33.28778,33.51754,T,71182,133317
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,857,lv,.0198093,.0151391,34,33.28778,33.53569,T,71108,133167
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,824,lv,0,0,34,33.28778,33.56024,T,71014,132960
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,771,lv,.0092718,.0069037,34,33.28778,33.58692,T,70973,132803
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/6/2020,Research America Inc.,450,lv,.6126379,.4982949,39,38.49125,38.63781,"",70703,132427
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/29/2020,9/30/2020,Triton Polling & Research,525,rv,.4279993,.3186871,38,38.21855,38.52381,"",70625,132056
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,264,lv,.1946796,0,27.06,26.40308,27.4289,"",70448,131302
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,494,lv,.2843392,0,31.78,31.08323,32.1869,"",70398,131200
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,496,lv,.2731055,.0477532,32.48,31.77814,32.75554,"",70348,131098
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,516,lv,.084356,.0512102,36.03,35.30544,36.02377,T,70296,130991
2020,West Virginia,10/28/2020,Joseph R. Biden Jr.,1/7/2020,1/9/2020,WPA Intelligence (WPAi),500,lv,.5192499,0,31,32.68246,34.85695,"",63283,115783
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,7406,lv,.4415236,.4415236,61,59.16268,59.23121,T,72091,135218
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/25/2020,SurveyMonkey,7360,lv,.0444707,.0421497,61,59.16268,59.27044,T,71981,134984
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,7371,lv,.0148109,.0138833,61,59.16268,59.28541,T,71896,134810
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,7382,lv,.0148067,.0137248,62,60.173,60.31173,T,71829,134675
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,7493,lv,.0148246,.0131224,61,59.16268,59.39532,T,71768,134544
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,7528,lv,0,0,61,59.16268,59.41142,T,71685,134345
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/20/2020,SurveyMonkey,7521,lv,.0292054,.0252422,62,60.173,60.44017,T,71572,134120
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,7652,lv,0,0,62,60.173,60.46013,T,71470,133908
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/18/2020,SurveyMonkey,7668,lv,.0293034,.0247152,61,59.16268,59.47198,T,71385,133724
2020,Washington,10/28/2020,Joseph R. Biden Jr.,10/14/2020,10/15/2020,Public Policy Polling,610,lv,.9850363,.9850363,60,59.48376,59.38021,"",71378,133663
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,7667,lv,0,0,61,59.16268,59.49701,T,71303,133563
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,7677,lv,.0149936,.0123329,61,59.16268,59.5251,T,71245,133446
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,7733,lv,.028994,.0235463,61,59.16268,59.55742,T,71184,133319
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,7781,lv,0,0,61,59.16268,59.59317,T,71110,133169
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/13/2020,SurveyMonkey,7664,lv,.0284792,.0225337,61,59.16268,59.62929,T,71016,132962
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,7731,lv,0,0,61,59.16268,59.66469,T,70972,132802
2020,Washington,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,SurveyUSA,591,lv,1.190147,1.128031,55,55.23278,55.20556,"",70745,132343
2020,Washington,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,3939,lv,.3241865,0,61.55,59.71823,61.07529,"",70450,131304
2020,Washington,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,7691,lv,.4427313,0,61.52,59.68792,61.15076,"",70400,131202
2020,Washington,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,7489,lv,.5073315,.0889684,60.69,58.84969,60.20344,"",70350,131100
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,7953,lv,.1911097,.1212889,63.61,61.80172,62.83477,T,70298,130993
2020,Washington,10/28/2020,Joseph R. Biden Jr.,9/8/2020,9/14/2020,Strategies 360,501,rv,.6909316,.3808057,58,58.86491,59.87887,"",69658,129861
2020,Washington,10/28/2020,Joseph R. Biden Jr.,7/22/2020,7/27/2020,SurveyUSA,534,lv,1.088087,0,62,62.22554,63.42794,"",67806,126894
2020,Washington,10/28/2020,Joseph R. Biden Jr.,5/19/2020,5/20/2020,Public Policy Polling,1070,lv,1.413108,0,59,58.48125,60.90355,"",66513,123950
2020,Washington,10/28/2020,Joseph R. Biden Jr.,5/16/2020,5/19/2020,SurveyUSA,530,lv,1.028798,0,57,57.23132,59.78372,"",66403,123705
